id,predicted_price
6708200320,489620.5831590199
2426059076,594199.0225352757
3260200200,552655.2667331224
2770601741,540432.4585174448
4338800500,242924.39681431116
9201000320,884331.2585828863
7655900038,327657.2859152796
3625059140,572082.5525022853
4222310010,227090.871282407
2114700115,331262.7325768187
3291800710,337166.71351889445
9406590010,412090.6286005109
3025059124,2737395.5669511827
7972601250,420246.74228211865
930000470,871605.5400297431
6690500060,506742.8700537423
16000015,189143.55657588667
5693501102,582075.5101580095
8079040490,432086.0928961131
7225000155,371988.4880677455
8819900170,819552.2719122038
7972601270,332190.5785621576
1224069074,812075.0250765933
5126900321,365705.3560518759
3438501860,288518.37692966644
2822069080,458497.7980397146
1656600310,562647.5458935339
3856900507,1312120.3757746082
1626069139,514495.39939899946
2524049257,1426991.426418139
3904960150,542285.7278108108
7214820610,423746.2677405874
7977201845,585218.5614793965
2428100080,764050.3953499875
2202500135,410820.2563331318
1523550220,635163.1914684147
2313900610,462843.5935373997
4123840050,370245.4889977832
2125059124,998142.2932276566
1225039067,462334.77780107525
6431500283,454420.4601137379
2473380010,311737.28013678844
5694501195,417529.81960137456
2881700046,382121.55398470303
6837820330,316119.76632096374
2337300370,201721.15202091553
3876540630,211987.68044183333
626059317,352947.0421677529
3374500520,290384.94643845386
7228501903,432588.3513650567
4019300051,519247.64561411086
4232902615,619273.980417166
3546000090,256864.3423588523
8127700215,812646.1767556715
3438501100,421210.4892665784
1769600066,627366.0544855592
8146100610,598733.9277214205
3052700695,567810.0071020642
7954310210,608523.5975949193
3761700053,1920621.181138683
1320069179,370096.4784043678
1331900410,761628.2927023107
7303100210,312236.8902304192
2464400285,527544.1785012025
6163901150,357597.5660366588
8955800045,331233.6708624225
2314300200,412677.3474806258
9528104360,398359.2693091273
4177100005,628768.9998660024
8856960260,295682.0959603409
1828001220,690711.8216352356
3066400710,672951.6588259516
624110610,798257.6357721112
4040800260,420391.56688199146
5019500215,505924.09217133746
2481630180,905673.0154338707
7203170190,648979.9248014811
510001280,838968.2015659646
9430110120,770851.2615729042
1565950030,316643.7942585468
9828202255,944912.6978494319
3878900270,450934.62556565757
8091600080,214120.84572054332
1112000035,332596.1376388645
2228900270,289050.8594169597
6648701740,284753.4545350304
1245003740,687412.5792879591
2174503441,576865.6545563902
7708250010,310973.32348846394
6072300110,565653.1567831371
2329800140,267083.2099666771
1494300040,547797.2829467481
3832050130,274395.94086411374
7203100730,815318.1094941619
7199330170,464918.81771175103
7785000220,631128.3708695362
1250201175,439359.9071210979
4054500180,1062461.042234555
7905200061,414914.5264044187
3751604895,199674.19700729998
5220300140,292618.50468197226
3323059027,312676.57748025673
8651611980,860933.7266092494
8673400190,529788.8339295083
1668500100,850756.6773629264
1023059365,562915.0887466784
3308030060,330653.3828825956
4232400860,802832.9858682968
2144800615,257029.96921627483
1568100920,1768894.7708467585
9406510040,518623.07517178956
2923049421,331800.59827811964
1051000040,1544821.9023762892
2077700042,673287.6357727108
9423800030,282626.8201953553
9818700455,713987.7100631632
7133300675,420447.995028157
4113800550,667279.5216754354
5553300375,1670782.8517055642
2025701530,284846.0051346866
7942601155,458861.397713158
7524300020,285441.08369903953
2520069100,320907.6200039293
5412300410,214535.19394585103
7504110760,792204.1131586314
2594200350,454398.20693282015
2722059013,255350.8026525446
8078430480,539559.7042923471
1423069162,494401.3264372528
8856001090,181201.55209221196
7000100631,787534.0250607014
4222200280,232458.17719084275
7971300050,626131.820788494
2009001600,221320.97322153917
6619910140,700934.4009671714
2877100985,543559.0834001437
1196000007,382694.80425440246
1330850130,721665.5117932245
6664900410,246751.49277845997
1231001110,288321.51950387924
9235900030,287014.7685855763
9407101840,321173.42752460256
9523103001,426053.62911846314
2149800278,255069.14507973444
7234601198,682073.8233201698
9476700035,438500.36955062445
9297301065,761074.5562389592
518500700,837750.70441314
7843500090,342467.31452422956
6056110780,314532.73675328615
2345700260,319204.58050249604
3509600070,254600.98371119774
1431700280,348608.0430927089
1623049174,269083.7241636657
3024089049,333084.8727760176
7853340450,411155.831823565
7732410360,772875.9119179015
1446800995,346527.0395053514
2946000285,239487.1950850273
425079100,485661.580248969
3876313040,429705.78955935256
1762600260,1092110.99276557
1925069121,1166494.4422758
7443000480,862674.6929940156
7820000015,340219.506922991
4027701253,505030.603207856
2826049165,363115.72340662515
5426300060,1116766.8323506291
1278000210,171440.94834428484
923000270,360188.33140393044
7657600005,274029.14252226736
3024079057,403846.25788266095
3276180020,289539.4488785722
7304300760,283460.7851346198
3908100020,591925.2507795352
8835400805,656662.2260024662
4051150070,214203.0896875277
3904930530,481984.29112297925
6163900971,367485.11399005086
7942600310,434858.6894074255
4365700330,260982.67288008193
423059207,263678.99859945534
3992700265,339004.6789380428
7177300090,457036.0377969238
2540820010,598191.4622669767
5700002510,970109.3676649041
5201000030,575003.214543914
7631800015,1976629.8624239955
2922702965,663685.3735531942
1525059198,1055590.3248334131
1245003160,720344.7003704873
3810000455,341382.0088441373
7855600080,673930.7268341079
5701500030,1136123.607094209
7504020400,647497.3359384262
1402600570,318390.9798627087
7575610760,275050.19688145514
8731990370,370654.73005230556
5021900090,888224.7729367329
290000075,440602.9811966594
2841500010,462881.9753815122
3955900830,451093.4178557417
7852110140,573016.8591047188
1311400350,253985.48786858062
7773800015,528763.1159148399
4123400320,554369.6043307284
2725069157,870931.2946148744
666000143,716055.792391273
5101408678,526943.4784809856
6371000026,376229.9727425255
2024059084,643864.362956028
7283900036,330984.3306996944
8881900230,763838.6895769318
3959400135,417099.6308553489
7696610270,207843.37483917162
1689400150,925043.6648961834
5103900015,452255.6154552414
1441000350,462768.55348632263
5101408735,318169.3867247407
3126059027,2134355.226977719
2320069014,508249.9564791341
9541600015,619334.5925692415
8682320420,699614.4150302168
1562200090,632706.5916367171
3395070980,517959.35303491197
7349600230,243418.87825081765
522049122,240345.01716199744
869700060,314763.4326934032
811000055,1291402.1553914484
1221059176,404699.91907505295
1523059103,446294.9951412499
2025760210,775460.774377425
9218400088,327355.2175262461
8682292020,460441.6023815789
2623089135,430564.0135479305
3758900259,1239948.6426487386
524069049,514045.2463501146
3121500150,839888.4136944538
5581400080,812042.1773710839
8087800020,478672.59026241925
4070700290,768886.8705967793
3296000170,682391.5127921068
9238500040,515802.24005230167
2744600040,345611.2173950132
6813600380,663521.9988811379
6140100150,499745.9815304624
2201500555,458637.9525184139
2600110250,604885.1267837551
4337000275,200113.09143878048
1186000150,585004.825867158
1972201963,514322.08575057593
1105000745,399755.2499480462
2887700560,615448.4100787368
4039700080,648033.0750932952
522049104,315505.23067535134
4202400078,254920.76939880854
7520000695,194878.01716650807
7714000310,390665.07314855215
4319200060,638208.9165405441
8624700015,698277.7058604644
5104520610,297861.88233259664
2354300845,261225.7302673945
3824100291,432129.06655747787
6151800612,254106.43188719396
5454200080,867748.1467972045
6413600290,342452.91366618813
2131200065,301510.449610763
1459920010,249446.14082764718
50300090,418956.0097464685
2326300090,638519.2325367557
7714000070,390665.07314855215
3630180500,946408.0926254962
1727850340,1048845.701319979
8691430330,939710.980337176
2310030390,285415.52878862305
5561400610,533185.8533998866
7010701016,515197.77839598875
7883605915,242345.79159618108
1282300995,341641.18493913853
4040700310,495416.11771784915
3353400435,214532.16650451956
2143701015,499143.36831158533
255450020,360113.8710442489
1020069017,434456.24561250897
4038200120,504218.5853950693
9284801100,287114.7213464876
1965200075,636388.843421431
847100047,522806.3175348699
4038700720,582721.163540548
6815100085,832327.6900037226
2508000020,355398.10613179754
255520180,600273.8847227347
6822100750,605076.0387468061
869700050,349727.70848957
1775801405,553368.2376375771
6600400090,241217.62783525567
7202330270,456713.91132482217
1683400165,754595.0399350538
2625069070,1112643.6541248425
7625702440,405390.4683002252
3388000640,232500.32984134994
1899400365,256037.11381828942
6899990200,996939.5252572363
5569700020,868501.3334878649
986000045,311429.6422656213
3293700221,293554.1889987403
3764800250,367798.80386084755
2291400566,386066.36606616224
4219401236,1417112.509587446
4239400840,178915.63447545443
7211400990,220053.53786826032
7696500280,189419.23156406777
7215721070,533204.5524505866
3204850140,368560.6987446068
4322200220,628567.4776471663
2566300100,1079020.6996766827
1944900090,436614.16868425155
6648500390,308087.4281518124
7385300020,766307.9619663908
1704900135,307434.9468985398
2877100655,837292.2783644524
2726079098,634486.4378421007
7625703800,454171.2201139327
318300040,667877.5944082817
7922800190,580861.157408288
2023049361,224871.14391186897
8946400210,467523.02925659966
6071600450,553933.7607674318
4343800100,423633.3252484378
1443300140,417775.55178843177
1024039001,851526.6866416499
2767704860,579521.2587341046
7234600851,647241.8732443525
644200065,825821.8006913365
7784400035,672467.8602264792
3826000560,235283.7076613165
9272202260,523216.87031215685
263000253,435718.6150684798
3621059043,589912.5973161556
240000130,579800.2349524301
1352300120,235112.5748110533
7849200861,306354.90768793784
2487700130,476230.8380095985
1796100140,284454.7566493541
7234601221,533008.8528052898
8651710190,459952.222600231
2916200091,526520.9365425423
1232000915,513016.7752572059
1545801970,294528.8124869345
3211200420,363280.91697074927
7686204675,191135.0359649613
3141600210,199579.6123982484
3959401284,583938.3582396383
2113700825,249288.79854098562
3876000710,391038.11748228833
522069022,504438.7311349791
3214200070,368478.849565485
1221039156,289827.62734123477
259600790,440919.0076576508
785000040,489090.0923485235
8138870470,485764.48156758066
2596300035,325570.7165690966
540100057,1619307.6325859914
3073500045,599867.2456525973
5363200266,401018.75623047614
8682261650,488399.5168826186
3224510080,906473.2511711441
3211270160,446050.4666194827
9269200520,217422.3344264507
293810190,459070.9033886845
4197400043,298149.05422543053
3026079031,342826.2207001742
5332200405,1011119.8388449716
2473411210,311659.5929211537
9268200315,552833.5684084701
8123500050,590139.6872925468
3221069091,547055.0548469053
2485000165,629002.300698582
4058800215,621039.6344327409
1926059039,861706.1736358303
2533300680,952557.8587646484
3343903640,297434.32979389303
5700003705,1088841.0957266695
2023049372,403659.90692237415
4058800830,604672.574486789
3333002302,414029.1000225948
2944500340,280679.68859958916
1982200790,576225.087565991
8929000270,520133.7206414416
8122101440,298729.9797517795
7525530470,817465.2372005625
9332800020,687383.8449266802
3878900525,236454.76163592612
5420300210,258400.0218301151
9232900165,337625.2921211428
6414100026,410476.7664555822
3013300660,891748.4957820917
7954300120,568246.9856700884
1081200360,349969.6219925489
2877102345,553478.5506539419
2202500255,446231.9396898278
7984400050,213649.20680921458
9558020380,472928.1693218539
7812801850,210922.63969757876
8944460020,403536.58523215295
2306400040,550336.1522830202
8649400410,363481.7874053555
7889602020,247341.0525181704
2041000025,549968.6261229056
871001484,652720.2608068344
2767602141,529934.5129307559
3630180470,743907.5117082683
2769602140,487416.8967041354
2473250280,357269.0744884766
5422560660,572492.1908964289
3756600240,396146.04336540774
8651600160,732245.7481148497
7202300540,907729.4511640036
8961950250,440610.90066364856
3303000130,437563.41817228444
798000062,288381.786780579
1695900150,756581.7520013214
1604730150,485744.00559687085
4136930310,370366.0392905398
8835401250,1607490.067477683
8665900328,388367.23144155915
9262800255,286280.44335981144
1853080570,810945.6295986254
5556300114,957111.5473527729
9517200290,437898.0904412649
4037200295,485922.0956266147
7417100123,375894.70399332384
2620069077,238935.2214278411
7922720040,692550.5761753208
558100090,509723.3490797578
257000037,297766.26408852456
3319500385,500125.28781600035
9297301520,349262.76382679393
3580900090,374430.08434836735
1321039076,187786.64050732172
7227801581,286715.9275289409
9407001620,298534.1483745632
2130400150,315568.27482066007
2312400200,232572.73549635801
4046700210,408094.1408199884
1193000480,1024163.8948120823
1492800296,536414.7953726803
3013300017,411699.9582249762
3630240140,560381.9565444824
1049010390,341571.03791518026
9320900420,178551.3613624888
4315700060,398476.7232740437
2591010290,346238.0872239627
323089085,602979.8246386145
6600400270,210083.16696336403
2919701105,465533.8984104952
7202360670,915981.6785446081
8927600100,846722.5485463016
3211700045,654228.8569363615
4027701326,524474.472335713
1601600195,282199.7633661645
7853280350,799009.0865792482
3629970130,710826.0091260092
7203120020,780849.1923516517
9542900190,362347.7778414743
8035350120,495195.02757456223
1238501184,939072.3653130969
251200240,505215.17958692514
8945300200,198398.35493817646
2162000160,1159939.790605044
5466310060,199197.12473179077
1239400064,910929.3737898127
5205000020,311617.55709442747
1720800305,586072.6041243017
7280300375,634786.7969168812
2095800400,465677.8075570859
7852010950,557489.9285764528
1428001160,632110.1292312095
9528104910,696215.2148098113
8644210470,949813.7992383135
7923300310,532336.8655336996
254000100,607900.683792312
1931300688,491545.56176063884
7007700030,436699.31664528564
422049178,221735.494691738
422069067,456411.04237959295
2923049393,410697.7279455342
930000305,459845.66888545814
2461900448,493757.81485482387
2610100020,288735.2481897518
2895550050,239629.5215976048
7701700040,287229.5352443974
2460900020,527972.7937178646
9827700105,604774.3246908722
1005000240,332090.86577157135
7200001254,538803.7183838442
866400040,528555.292654144
305000170,674431.0542574488
2260800110,907441.8458531355
3442000127,704687.0202616252
5253300437,422219.41605835286
7576700150,1003709.7835114547
5469501410,515287.71883034054
5104531120,770549.5946901585
723049434,311460.8085523397
622069006,1386814.885391265
2517101200,299035.61506098724
8159620160,247644.29636823924
5561300640,435731.2592064873
3317010130,200459.4803532181
4364200250,369868.2427442324
8732300060,674283.9773999215
5603700025,734571.035872427
3585900190,935220.6220516732
3996900575,250586.89648136692
8731801260,228351.33908921081
3810000860,344858.35220261046
5700003585,2124116.4377861684
6332000050,494288.7932015685
9286100250,424322.7173965198
9471201110,1022000.5051161015
9290800050,480797.2546443122
7300200400,669273.5057211618
526069024,900253.3882267324
1454600156,987850.1584205591
3904980360,526483.5455886618
2626119062,261895.2590392235
8651730290,446982.6407607088
7611200195,647279.3817915614
1919800260,619142.5572959993
6632900354,275347.78144396836
3972900195,319209.3165356965
5151600170,272589.4244348754
7016000440,444293.5140460249
871000435,863782.5207465788
9578060540,501730.91601834586
2332700060,779213.2382485691
766000240,299985.08711632947
4363700200,279168.83793177217
7100000250,338416.1412869178
2781250560,237011.0531340375
2781250100,339930.1376162122
5419800220,267802.20223702025
7147600245,272781.0894097145
2926069083,869751.3081173728
6189200125,823135.8903121322
9542830160,281829.84770557244
5152200020,281344.3136164166
9412900045,482806.01755091344
6600410480,192777.51976403815
6979970080,537977.612856215
5636010280,270455.7330138115
1732801300,872509.8266076475
5561401530,509021.69294846343
9578500510,322075.80481497676
7304300906,309057.0174446351
1223089077,530420.5559412101
721049207,252445.3432056418
8691330310,839466.6440268437
1523069204,448243.16418975766
3188100105,636137.1447881836
6608500290,405890.00292213145
2891400410,366493.5254921664
7663700551,307736.90305009787
5413200140,243732.45546300814
425069139,585459.147297518
6713700155,367013.0212176141
2767603505,450031.3749068443
7789000080,276858.3442037302
9211500620,240468.88251711952
3750604417,199446.4191104469
7922800320,614693.8146594678
1471620240,376934.7770889892
2222059052,321001.3841593754
9551200270,1033263.8317819521
2767603160,560966.7317910888
9406710060,360613.39185218624
8929000250,377338.2500879427
5538300120,393524.05273609806
2223069120,434718.87246860267
1652500060,1736616.3146208073
8564500240,433265.7633997926
3629700120,562794.9782461167
3943600070,387428.1095043962
4171200025,301754.3627575678
2425049063,3317632.1667053713
9828701650,458483.7535337062
3581000340,372505.5687441566
8100900015,413918.6633661212
2125059161,1207385.0528773281
304000380,223103.8494743479
8146200070,1373570.2685383656
686530170,599960.0296742329
2917200645,480836.8157060629
9547200530,896212.0001211378
2122059199,307283.0727422164
1150000740,703756.30112852
5706200060,309855.4343403622
9265410010,214154.85138101917
4083800555,494362.54683062906
6152900332,360902.52803876397
2520900301,215762.53410217108
9828200790,603843.8846091453
1657530180,277047.4155798935
7471900045,284654.7517234639
9828200460,470960.4792987152
1775900140,470798.53001284145
6139800430,479059.90490152483
7214400005,510948.509971757
5332200026,580031.1979124062
9510970300,827084.4638988076
2540830020,419199.29302900477
3392100140,200523.5861785748
1326069191,360203.3526465845
2125059112,974442.4004959853
859000022,367487.1200740554
8854100350,723214.2396892351
121059007,246186.47921170815
7977201707,531307.1580681014
3859900060,2679593.814940169
8815400735,800758.9959385315
705700530,331633.0712766276
6600780130,383578.1448996445
6378500105,398808.23189812596
8143000310,475112.88992614887
2877102330,668988.6682094478
3526039074,555824.7950690401
2115510300,266953.8407368793
3024059014,1667901.6675398555
2141330360,623938.7237214802
546000400,471867.67270310526
2071500011,433224.2124175516
7972000240,228560.70799312223
7016200460,450848.2838681775
6204200180,417545.6299238475
1552100135,1170800.251346352
88000173,392916.927389448
2581900235,736672.8686954621
9211500560,241447.28489620294
621069218,474821.05789386004
1321970240,297650.63186080026
798000630,373037.474801436
421000285,269561.9442092537
2824600180,895907.5933152717
3832051140,320482.6737332318
1237500105,719903.402190417
8802400906,270765.2829570742
3166900270,387301.9290869236
3682000060,344236.0177591007
5469700020,285262.6671335318
1245001820,630779.6174631369
